7.169973774428577418e-01,9.003768484047164344e-01,4.662066245682301435e-01,7.170902781494409295e-01,6.539897172462844077e-01,9.207885122496086705e-01,1.669811776189883412e-01,7.453966489536573148e-01,1.082923724337733207e-01,9.707360843454713173e-01,5.453437717183714506e-01,3.994001657166084129e-01,9.289771365322322394e-01,2.733964210430194219e-01,5.459641426453609725e-03,2.003693253615692615e-01,3.067650745878202079e-01,8.605340303582580397e-01,7.280809411178067458e-01,9.464655248621611783e-03,2.022827350327017770e-01,5.002198625234247631e-01,7.276396321760124630e-01,8.122097504572944882e-02,5.664215858217140909e-01,7.526150147702470594e-01,3.377700341628782077e-01,1.031479713543677068e-01,5.510849043412455739e-01,8.446157028870160399e-02,5.977175163522818746e-01,4.201878782122963063e-01,9.407261665711248444e-01,1.419659168615068356e-01,4.841576522611920064e-01,3.551826839284267789e-01,1.106384099657269360e-01,2.323277092408237987e-02,8.430397564005476241e-02,6.941021747564717348e-01,5.687300085802982075e-01,9.262129381964246955e-01,2.909444662675153559e-01,8.932481689144653458e-01,7.359591129210596439e-01,4.155242371865691675e-01,2.342368038062484503e-01,6.145422640182829355e-02,4.480987855801750186e-01,2.655257848671338516e-01,1.479691645504479514e-01,3.008477869673565896e-01,2.391991546973989413e-01,6.147201341019727927e-01,9.250116172614728516e-01,4.313790878384544669e-01,8.020737585641255496e-01,9.237442035689531483e-01,6.546148085217381452e-01,2.959758108722345682e-01,9.242166275949093013e-01,7.682531165923988103e-01,3.308870045883148814e-01,9.312568181720525251e-01,4.398799851353059065e-01,9.823056346144215523e-01,8.560237039650037127e-01,1.308609222853550635e-01,6.608512587085390022e-01,2.272985019678633867e-01,6.083157871611921674e-01,1.022606527805959287e-01,2.564809733414048498e-01,7.642058167599673490e-01,2.832346621295867006e-02,9.336962353680954285e-01,4.241705170493993426e-01,3.115648678132606486e-01,1.957958855290953259e-02,3.419509341106060640e-01,6.222052803478705929e-02,2.940313748271680128e-01,1.385637795807730388e-01,8.169961927004868452e-01,7.313265690027289656e-01,1.395844072189682539e-01,9.263092536182422343e-01,8.958998444405141814e-02,3.661515892880493617e-01,1.649806782284164441e-01,9.720162050595700931e-01,3.236748984106184723e-01,8.936417316435385505e-02,4.570468433008777476e-01,5.623330544944571407e-03,4.141738374573014081e-01,8.364665242013746838e-01,2.906186606795680971e-01,6.031654714576177856e-01,7.110715661146934652e-01
1.655580182722434790e-01,7.903398155252989721e-01,7.149047403563604242e-01,8.743269369491869503e-01,1.697622663817464073e-01,7.159918391383465197e-01,2.788329770497836035e-01,4.964497284062961979e-01,1.132430040415195460e-01,2.352723060663846066e-01,2.849199493751027878e-01,8.258508432664168897e-02,8.341125512133393816e-01,7.540228904884639372e-01,6.664804621338031865e-01,1.237849032798443716e-03,3.002157764418880159e-01,5.452737861758339966e-01,2.311632282988863585e-01,8.044426935838576709e-01,5.333096251364508600e-01,6.103973467093029015e-01,7.475097876706655597e-01,1.086818950868853051e-01,9.139805910999043714e-02,6.670981279039873701e-01,8.401326320289332905e-01,4.534633484579571050e-01,8.506794582052306097e-01,6.463772496060020689e-01,9.666924279703679179e-01,5.280664433576482963e-01,6.226686570446811064e-01,4.869162758199065966e-01,3.045871781659530431e-01,1.594616864210968155e-01,4.581997582716038631e-01,6.142462592946126287e-01,7.581113607119827069e-02,6.454328031006829614e-01,7.978962073550641687e-01,6.405192971723632223e-01,8.709487038450021146e-01,5.572082625894118069e-01,2.468791305451067952e-01,5.146792354766803745e-01,9.167210175801623340e-01,3.087021663162964336e-01,2.212976208007304546e-01,3.702484879855388877e-01,2.758677543962502199e-01,3.841463003516109032e-01,3.595325846793318014e-01,6.914445268927921218e-01,1.740556886596802411e-01,2.460028733166341741e-02,5.461570649391612742e-01,9.422851473752706930e-01,2.171024218351952362e-01,2.518475356709702906e-01,3.400833061545139868e-01,3.989594171318201488e-01,9.798887157309672524e-01,7.599791671597970755e-01,7.716576096593179557e-01,2.078384540468971586e-01,2.914396134802115235e-01,3.384640855609113430e-01,4.230237686718540946e-01,9.883478220258817837e-01,6.692863145432019767e-01,8.840953613907035491e-01,8.407420412663669795e-01,5.442960771900420269e-01,6.703281899713590120e-01,9.897178508628047267e-01,4.683271613442250292e-01,5.735680697214147195e-01,7.793295581842573094e-01,2.750203535322651716e-01,7.203044212326181750e-01,1.101927238848267043e-01,4.574119848058255666e-01,6.666929072332594686e-02,5.913029124142896720e-01,3.001837626360496225e-01,5.123039807975736659e-01,7.728723935712076276e-01,5.647969710238539554e-01,5.192992881343416744e-01,2.215519196495590037e-01,4.922740725833275599e-01,6.156702185029584440e-01,5.222955216918956367e-02,6.158087837912934459e-01,2.161952829671041076e-01,8.014028549304762494e-01,3.278610293960583233e-01,7.633063628343789153e-01,5.604514027405663734e-01
1.888690828072937533e-01,7.800010731767950123e-01,8.920277998981538392e-01,8.029780576679779180e-01,4.034688250894526984e-01,9.945259226935683206e-01,9.477966123556094136e-01,2.495833627752320760e-01,3.111904366712593406e-01,6.116537810418488652e-01,5.333126010058288902e-01,9.485365242481974546e-01,2.982050031938634493e-01,1.205552917919830991e-01,2.882129167565377070e-01,7.088258870680541612e-01,1.861002115994885298e-01,7.236763033693203173e-01,4.412252272155676724e-01,3.930317165776735511e-01,8.026694553370039564e-02,1.295200004678235262e-01,4.956084427607421183e-01,9.066647620837642307e-01,6.251591909308344963e-01,4.508061849934755783e-01,1.965002526852355214e-02,5.321142131716953827e-01,6.293742655823808541e-01,9.985570123038634005e-02,4.160215619996339154e-01,1.149118448455067609e-01,8.348730587277993775e-01,2.196275063706354391e-01,1.542577992502813800e-01,3.618276054329239155e-01,1.442558472866299901e-01,1.647332257744379413e-01,9.909587768338120606e-01,5.116486706029346188e-01,9.648741547789932982e-01,6.329548628471507454e-01,3.336148560494797133e-01,1.954676412609579472e-01,1.249241984351068258e-02,5.995116906921829081e-01,2.388097598312042269e-01,1.051279784092816749e-01,1.276172146639814597e-01,2.777838114335754449e-01,6.086903669323953103e-01,6.548979996936086234e-01,5.668161347399282013e-01,9.596846654379600494e-01,2.758328465928731044e-01,5.701399454067533901e-01,6.767006914518961525e-01,8.618529434487431917e-02,5.947236892654383933e-01,7.537760909659809716e-01,4.251250905628179977e-01,4.263959325710180437e-01,7.027033901072836652e-01,7.337454722492786630e-02,4.782528333821562949e-01,3.819462469204017996e-01,6.807930307910539103e-01,7.031512520237469532e-01,3.182398483061972261e-01,6.464270906019145002e-01,4.713141024850131533e-01,3.668027472001996747e-01,3.376219451273033689e-01,1.332237113609061607e-01,1.671259351647330638e-01,9.088879495822151933e-01,7.443630776159474438e-01,5.388835380791908714e-01,1.210775272497024435e-01,4.591242580578794863e-01,9.630104917285462474e-01,1.152439072428583788e-01,2.677859684144306973e-01,9.565978672404451544e-01,7.793554634810481163e-01,8.870961172271843997e-01,6.826503599776370113e-01,6.565443573874684136e-01,9.868763857001269235e-01,9.043491054749930314e-02,4.743205870060417384e-01,5.966059329967505764e-01,1.168568608520246244e-01,6.096960893398142289e-01,7.226496281251233444e-01,8.593536806947853490e-01,8.276260234819787787e-01,5.870233795484324224e-01,4.066206786320265554e-01,4.898823762436614881e-01
4.772371997131035215e-01,2.704506687419226951e-01,5.043614417427892960e-01,1.034826607268216625e-01,8.180902069866543558e-01,2.172795994110782170e-01,8.159873507534729509e-01,2.675823413265329132e-01,3.148602825901342106e-01,3.551202526417650551e-01,5.395686261350501889e-01,1.894183782489478052e-01,6.390843462741834236e-01,7.701094901366400958e-01,8.104550086585378121e-01,4.216075403247339093e-01,3.666419815388970438e-01,6.543054442881290900e-01,7.331694528598903249e-01,1.475227683158160108e-01,4.883284653418908938e-01,2.847637374270289845e-01,4.801137949274730810e-01,9.599570415213004582e-01,9.081921384021748311e-01,5.240981341186505826e-01,6.750582531687694399e-01,3.861291694133276442e-01,4.761273556650487127e-01,6.814078131218281875e-02,7.133054174334932940e-01,8.194104632951799694e-01,2.596954059180575092e-01,2.671305996888531098e-01,5.553266014908035952e-01,6.884012322450342447e-01,8.673027862237538965e-01,7.574716505328271676e-01,1.401793256153172074e-01,1.232521325057883699e-01,8.093433286160599538e-01,1.091421793090358028e-01,7.924871534715538512e-01,8.111645256266397652e-01,8.617839699389140407e-01,8.448615985388719940e-01,4.290359348013117469e-02,1.879811853148657397e-01,9.291462341767494637e-01,6.526677132169421691e-01,1.003845093101068953e-01,9.669576819702907500e-01,2.609961007710783765e-01,7.242363614890915402e-01,5.436038744282178925e-01,3.460292854841794385e-01,4.394464553927792672e-01,6.795180020740656524e-01,2.331744552052009700e-01,4.414941656780032586e-01,9.669551997699936674e-01,8.827852274475259664e-01,5.189812375634392794e-01,1.619289843213393976e-01,1.724748613730984204e-01,7.922059720550777007e-01,3.412028480547797393e-01,8.734297824244220410e-01,5.870903460569699694e-01,5.041254656810784107e-01,5.356524755490426060e-01,5.479603197038006579e-01,7.182239594898461865e-01,2.026261478212216804e-01,2.516423333774409077e-02,3.083563137832971979e-01,7.414377539293967034e-01,2.775623576808204929e-01,1.002855987216055844e-02,5.228075102784855988e-01,1.781137973950429609e-01,3.799315679901751341e-01,2.200179084173338184e-01,2.688140549181149419e-01,3.556190089140309762e-02,1.691789073044942526e-01,3.500158723996849019e-02,8.758521067724457376e-01,8.002574404039645151e-01,4.904376956255553921e-01,6.265109140128941601e-01,9.227157949943661785e-01,7.609768914433744369e-01,9.352959116792307626e-01,5.683948550078685713e-01,2.197043092750081694e-01,2.426913318128020025e-01,9.481277755177428546e-01,6.633441799558261742e-01,2.858531961945565136e-02
8.528006398317479198e-01,5.516625539670939604e-01,3.669021698179928404e-01,1.596370457398477161e-02,1.765974275917162606e-01,5.722789765724772826e-01,3.457013884108248725e-01,7.391837617929956084e-01,8.757906284688187215e-01,5.136272701654140960e-01,8.451797313485366336e-01,7.334497994059401282e-01,5.429353518612011209e-01,9.743273066485201861e-01,6.409803418278631204e-01,1.867224881782407753e-01,5.952135371785201023e-01,2.909096292442716614e-01,5.539668978802243515e-01,8.993182143745637180e-02,3.196116658629413187e-01,9.894953915193758220e-01,2.396571220550458570e-01,6.799951283667972080e-01,2.297893485295371407e-01,3.916247812331677958e-01,2.480750799264531681e-01,4.740257718895911632e-01,9.219914564835334225e-01,7.273439117659997732e-01,4.823165588594523490e-01,4.326117730451396470e-01,8.271267239758962608e-01,8.366673045567726286e-01,7.032570689980964795e-01,3.719908191533407571e-01,4.662746909462373024e-01,2.279011587120605142e-01,9.557644670362779316e-01,1.819183119734513188e-02,3.915259256873084848e-01,8.844848715183663002e-01,7.617516530278284348e-01,2.047388125059814712e-01,3.200346714027710870e-01,2.876894389334824220e-01,3.095327431584792288e-01,6.493863688934619072e-01,3.108902840017335745e-01,5.880427710269479080e-01,7.968305536135260603e-01,9.246575331255524333e-01,5.394298835290207705e-01,6.641730444058870919e-01,2.098846156312914601e-01,5.395469962318818480e-01,7.556889549187303379e-01,9.899569178670635239e-01,3.776138471971370869e-01,9.547355662476080251e-01,6.185332155178746572e-01,6.500333619554201636e-01,9.077851773688383474e-02,2.107434959634660876e-01,2.301969179677857413e-01,3.913392624750753335e-01,3.993497017940018656e-01,3.141224648000495723e-01,4.324110265131129172e-01,7.757761938923993794e-01,6.086978356167139781e-01,8.340465036452184844e-01,1.713081099270958862e-01,5.105397254469512536e-02,2.893777625534982301e-01,9.279526576677800120e-01,5.690902976311218442e-02,7.437404570921626323e-01,8.698093802112485395e-01,5.136702629666477504e-01,3.972202300259816132e-01,3.535598418758131301e-01,6.408953193862693132e-01,9.020322981984258970e-01,7.390018108156272136e-01,8.455127429084706714e-01,4.067040063889916235e-01,4.216525816083218636e-01,9.196968827503151367e-01,2.151127041924684180e-01,1.867050189125156745e-01,6.213893987200977964e-01,8.794046219205886583e-02,4.011094502374833448e-01,6.946733467591252875e-01,8.319817356320630131e-01,4.064553919813225225e-01,3.856149512439813742e-01,1.057652216056530481e-01,2.402015501625835991e-01
7.558166963414058026e-01,7.477960685925403306e-01,1.567929197848152434e-01,1.542067252086315454e-01,1.416730582397833782e-01,8.925566656352051931e-01,5.216188152822550661e-01,5.075266173160732919e-01,1.638928020728842583e-01,9.888212463225417581e-01,7.185213164568764466e-01,1.220625338978248431e-01,5.984689400327168896e-01,1.891939262733215443e-01,2.980464220260369279e-01,5.805713179125562284e-01,5.625479916990313578e-01,8.262134609964542076e-01,7.593287391818416276e-01,2.021257790795649711e-01,5.601637756847539507e-01,9.271896428255868017e-01,5.471855504943833326e-01,6.574234552058542125e-01,7.240620413200870020e-01,5.593899649426150589e-01,6.501266513779043743e-01,4.202741883312117732e-01,1.242606305364841734e-01,2.698916785674306817e-01,7.056097766653139924e-01,4.354046324943815494e-01,1.695585837756777847e-01,8.256678851236787242e-02,9.621021104079769959e-01,6.309408983691090489e-01,1.579931598447491536e-01,6.032801984355037339e-01,8.975823169223006159e-01,3.578870173896328000e-01,1.164432754510601464e-01,3.438878151101099068e-02,4.503664040913774036e-01,9.024259258751338164e-01,1.909439493050133496e-01,9.642729909092667695e-01,4.251882577783275829e-01,6.817431298591435374e-01,6.347890859107295780e-01,8.557651221522724061e-01,8.500365677864233360e-01,7.062498879952936459e-01,5.506967616175025837e-01,4.185318421027167668e-01,2.445365210335539441e-01,9.735255402221877352e-01,2.401070664774928032e-01,4.752726644709274195e-01,1.280866978261175904e-01,3.300408118228739252e-01,7.601655854864775019e-01,9.807919037029101395e-01,6.870443818469895714e-01,8.557174561350748832e-01,5.846892702811554710e-01,2.531830995390562666e-01,2.656872117265673960e-02,3.271384984068104185e-02,7.890147895563049962e-01,4.222114526760800679e-01,3.710084831998861077e-02,8.591355520089962727e-01,2.660415484216182014e-01,4.627076459635033334e-01,3.223642683715040036e-01,5.349043652492221357e-01,1.611190198360435977e-01,6.735787249085597450e-01,7.443722361144105015e-01,8.797471127589959750e-01,2.277890504548241157e-02,8.321734255893646903e-01,5.118648975836174175e-01,7.811616062984089170e-01,6.037790397137628995e-01,5.990408970738192451e-02,8.021868263728961779e-01,7.617114564072223759e-01,8.931874121370555475e-01,4.664654080524488489e-02,3.765856270624514668e-01,3.492326668550634894e-01,1.190260938437148752e-01,3.603867145004407968e-01,8.219257967941725473e-01,4.424329439248129159e-01,5.521792792980406706e-01,5.309612982330800257e-01,3.933004263783189680e-01,5.021987396611036214e-01
1.957889248791958581e-01,3.991691904344351061e-01,6.434302469163444282e-02,1.584551192244882944e-01,6.761326725081343580e-01,3.661118184082176041e-01,8.185139337613792643e-01,3.845497435578817402e-01,2.118963694583524404e-01,6.487708860428609281e-01,9.457620815347113075e-01,2.228194087314434579e-01,8.299296996615515010e-01,1.279252224535560867e-01,5.109540408440630399e-01,1.315526608247258311e-01,6.151732937741581919e-01,1.224199824963787542e-01,3.553786359998659661e-01,8.996765074435048026e-01,2.977122727956171833e-02,1.345376460032987609e-01,2.567848461228831036e-01,3.853732592355362252e-01,4.153424345588156985e-01,2.817890451462060630e-01,6.364371302309157485e-03,6.443334435183577513e-01,3.777010995113138092e-01,9.040525354361588217e-01,7.690662569361269574e-01,7.385522940795108404e-01,4.602703804751362426e-01,9.315945570889889726e-01,2.131517785319346769e-01,8.283432593980960545e-01,3.047163153561929239e-01,3.484455491347924205e-01,3.100112919328090744e-02,4.228420720644713304e-01,4.292960604623267118e-01,8.099934545144829023e-01,1.212412724624212235e-02,3.777731381362484653e-01,1.553057511279092306e-01,4.908676929671166311e-01,7.004251108047225838e-01,1.281818718524674328e-01,5.592320502140634142e-01,8.375255970073257616e-01,8.789978979232464518e-01,7.436320169655690204e-01,1.490902813250943870e-01,4.800123801415798752e-01,3.106577473944253098e-01,9.355076820364448542e-01,5.553563165578472294e-01,8.767894870974576316e-01,5.034986737480892094e-01,9.465699200255212054e-01,9.708414121676078867e-02,4.759862545069855067e-01,4.599185405443017016e-01,8.677120522853686291e-01,9.826630407529293176e-01,4.989208921199592695e-01,6.152412750665575691e-01,6.605159963655938826e-01,2.160912952744188376e-01,2.517353029630996497e-01,8.287466056322378982e-01,9.746983072367335632e-01,2.225157767049656954e-02,3.624616818086179304e-01,6.221412733459075195e-01,9.418289471278925573e-01,3.286250673681346823e-01,2.079396105133698436e-01,5.483892811224053698e-01,4.974226257410494512e-01,2.666380675859275629e-01,7.259396268142267461e-01,4.768712045315803838e-02,8.765229724517409338e-01,8.003978137443181762e-01,1.457412807251318165e-01,3.593984497678928136e-01,2.247273420657797116e-01,9.757957715179924607e-01,7.330231378884991544e-01,9.566611794537560609e-01,1.765497857758824285e-02,7.291011886247860119e-01,9.990783554202655736e-01,6.304406322549187536e-01,4.118781946392265914e-01,3.517270996219217238e-01,9.020676795998494590e-03,4.101910635515030323e-01,4.638412811174015271e-01
3.811017341934196390e-01,9.518178368655934030e-01,4.052181994902485096e-01,8.203714741612353478e-01,2.495210224629538232e-01,6.223633599407796257e-01,1.321829805330025920e-01,9.905524783732176930e-01,3.675627849523779300e-01,1.319038013083149163e-01,4.344708825651514283e-01,3.043864230876468513e-01,7.345474749407917558e-01,3.153931448488538347e-01,2.071486588540242257e-01,6.981941521584822397e-03,1.338917548360922805e-01,8.412621735452332494e-01,8.063229721409737039e-01,7.178580046854530217e-01,3.709165384532469023e-01,3.625332185623522108e-01,2.488074219062290648e-01,5.840281740631618757e-01,2.428569507027524832e-01,6.667473946876192326e-01,6.022959300470226429e-01,1.102484636159275500e-01,6.043970998167040865e-01,7.158180663007585043e-02,1.171015225091923684e-01,2.850022918986963028e-01,5.315283978118380270e-01,5.214984343522410803e-01,4.660093309023349839e-01,7.804069663722372763e-01,9.160664142620138506e-01,3.054801113909015875e-01,8.428499746025306383e-01,1.402323053696339361e-01,2.110254061755020283e-01,4.420342207511314125e-01,3.010559514995122532e-01,7.570501532631591646e-01,4.460347072478809682e-01,3.759132116549764868e-01,9.150778697771910775e-01,3.600685230454566677e-01,5.493496573574637720e-01,8.562121456279732090e-01,2.037903236111758831e-01,2.797430356339725144e-02,2.537718721139512468e-01,6.667056945398563972e-01,8.705161744543907787e-01,6.258083061608800124e-01,5.497606318316303753e-01,7.705510300055216089e-01,4.592854830145194356e-01,8.685750923409046864e-01,1.324777947360378239e-01,4.187336817756581731e-01,4.907299166860695783e-01,3.872351717661367543e-01,6.572576116040957928e-01,7.646556460137500233e-01,2.726285048991248239e-01,2.170215841671547796e-01,7.907069224829821330e-02,8.506167547068261836e-01,4.792639145487085361e-01,2.404137701869686339e-01,7.208926438302653006e-01,1.072413687897589840e-01,6.270547683636019665e-01,4.895962759168768219e-01,2.358542528751365053e-01,3.783972454407945607e-01,1.087399040407547313e-01,2.220453724268613982e-01,6.834931615456203424e-01,1.138478376445054563e-01,5.422576998889909738e-01,3.061490059638338757e-01,9.029938854221332134e-01,9.431470119347360459e-01,1.287786599450331249e-01,3.205996897457402683e-01,2.738221668759202032e-01,8.658755491429707130e-01,1.131182298020706467e-01,9.117273078486309856e-03,8.892810112928449806e-01,2.437577186500928805e-01,8.968434926648179983e-01,4.960680294652287659e-01,8.402868301429977649e-02,1.040473695076024052e-01,8.566558214620095812e-01,3.946805738757661608e-01
9.548858132426498724e-01,1.702259133365221500e-01,8.929260102325577986e-01,1.603804223373879179e-01,6.094978955758689754e-01,1.380047143132645537e-02,7.147714967388717477e-01,8.067743894002582516e-01,2.514880387138056506e-01,7.653162894938334571e-01,3.659129206678050084e-01,4.390079831153240741e-01,5.512908633784729950e-02,5.072233798647616254e-01,8.286809231968118583e-01,1.891740440304422455e-01,8.834247578775352716e-01,6.082103607746049967e-01,3.818998547298034785e-01,7.489734520700285225e-01,2.908685476442318674e-02,1.442339640723101502e-01,5.821392695863663036e-01,8.073496996538372938e-01,1.775729152307037317e-02,2.591081383446846020e-01,7.262983477905984309e-01,9.284850368650879870e-01,7.014594766216475374e-01,3.917794699518732937e-01,1.816629799789047928e-01,2.367001596859586998e-01,1.868167889960181682e-02,7.077326207354688314e-01,4.227641346691315416e-01,7.394208411661293834e-01,9.516124937695589203e-01,3.657616648956296679e-01,6.840116502711821589e-01,3.451444940966156283e-01,9.309498242260474399e-01,5.887105797483310754e-01,3.149194509698300948e-01,3.975308357917601843e-01,7.616740685661125276e-01,3.659483591449530504e-01,9.238262694090305649e-01,1.096929547825219453e-01,4.066250377853006803e-01,8.032296672783133529e-01,1.524486756516626462e-01,2.136995246776742796e-01,8.349098338508734729e-01,2.422839532898175552e-01,9.580652603267991729e-02,3.082899167822651387e-01,2.703701601201592419e-01,1.991874270052240714e-02,2.245616443036069221e-01,7.376448729166765750e-01,4.356032966985781130e-01,8.465717219079991196e-01,2.778950832248076042e-01,7.535628990795166793e-01,8.619174757901991724e-01,5.341711319325218588e-01,7.532021831730454364e-01,3.430426049187957904e-01,2.740314896800245537e-01,8.544135903172275226e-01,5.662231344383712450e-01,9.078804218582379182e-01,2.029094896897557510e-01,3.749650537609806600e-01,6.901842965307632971e-01,6.006423114614489744e-02,7.978585632449861631e-01,5.005449142287903275e-01,7.333679488612938613e-01,6.508354849406449150e-01,3.138318169273953684e-01,5.939424574509730714e-01,6.266697425361266172e-01,8.674466477567452927e-01,4.877644862244269186e-01,7.107468323695658174e-01,3.697763187698905885e-01,8.492137131089604329e-01,7.921646844970285928e-01,8.232974833192981956e-01,9.645660500324606534e-01,4.136503254111058014e-01,5.033911313955187206e-01,2.568977064464933457e-01,4.340720041813853625e-01,8.403204018505507911e-01,2.539640593903661481e-01,4.013615957847234128e-01,5.321190554234389580e-02,6.633766282065812758e-01
1.511766316358248430e-01,7.843974161666068534e-01,3.547682780523673252e-01,2.552815462402401314e-01,1.031639515653880457e-01,2.763401988918042784e-01,9.404039750299997280e-01,5.216438821685576155e-01,4.554281826057698934e-01,8.299881008808661642e-01,6.598604805501546711e-01,7.234760914403483012e-01,4.718307001745547513e-02,3.622264275710603831e-01,5.204439145687653756e-01,9.941991189165784171e-01,8.637830053764338212e-01,5.276262061385490476e-01,5.400289064112280268e-01,3.147256628843921877e-01,6.883776774663854514e-01,6.912478108830777401e-01,6.287476994567537947e-01,9.419542654198354015e-01,2.909910862524135444e-01,7.813617500708143204e-01,2.890809929469099204e-01,6.539004581694149998e-01,8.363058381465452440e-01,7.495251002836917920e-01,5.753930152331310222e-02,1.934669656943599492e-02,9.281424417550049322e-01,8.758165779851624366e-01,5.212845346826022741e-01,5.424303536282237825e-02,2.313055064080931089e-01,1.575253492860603233e-01,3.124506603707635222e-01,9.768623993373426462e-02,2.391883056816007658e-01,8.337820039812717798e-01,1.808752929332086978e-01,3.023143518539235242e-01,6.889325409258348909e-01,7.602696845172073337e-01,5.837574983095425996e-01,5.876969449650917277e-01,9.904184428931517292e-01,8.526227831661969958e-02,4.970773033667522656e-01,5.500933688094937768e-01,8.462845276221168112e-01,9.268468288673532562e-01,8.691248269363007761e-01,5.461818637342192861e-01,2.862970486655199709e-01,9.242456558028123714e-01,1.210354470886176870e-02,7.184833814929363349e-01,3.403728186227602537e-01,6.582477023164386987e-01,6.915208467751517984e-01,5.039035665249113061e-01,5.385151776471787111e-01,8.125580913707183273e-01,6.559509972379724552e-01,6.713313204711215398e-01,3.504311414183588491e-01,7.521219119540394349e-01,9.268292945886721368e-01,6.094564453905013668e-01,1.044266164255247542e-02,8.657895970519889906e-01,7.692777832041483022e-01,8.060175757212739711e-03,9.209947761547966349e-01,2.022199059523027698e-01,3.631181022478601195e-01,8.867641377630134381e-01,3.810609531546096385e-01,5.803635779050168031e-01,1.296151332524052568e-01,1.341085165132690493e-01,7.398508071917383466e-01,5.397443976594245019e-01,5.297381123140405546e-01,7.443385376296085543e-01,6.475772223457534338e-01,5.124910200528068893e-01,8.781456541053624942e-01,9.366416111392186217e-01,6.389814423410911104e-03,1.160326499621352481e-01,5.074357576116612645e-01,3.042341370426415725e-02,5.625849666486087974e-01,6.844114592670402786e-02,1.793217598851550854e-01,4.958708702092238241e-01
